key,ion,wave_vac,Ei,Ek,Aki,fik,gigk,configuration,terms,Ji-Jk,type,wave_air,classification,gf,multiplet,line_ratio,multiplet_term,references,note
[FeII]-7373,[Fe II],7372.982,1.09686139,2.7784633,0.0226,1.84e-10,2-2,3d6(5D)4s-3d6(3P2)4s,a4D-b4P,1/2-1/2,M1,7370.950898565562,forbidden,3.68e-10,22,0.16179134677937287,a4D-b4P,NIST,--
[NiII]-7380,[Ni II],7379.86,0.0,1.680034,0.23,2.5e-09,6-8,3p63d9-3p63d8(3F)4s,2D-2F,5/2-7/2,E2,7377.827544128079,forbidden,1.5000000000000002e-08,0,1.0,2D-2F,NIST,--
[FeII]-7390,[Fe II],7390.202,0.35186476,2.02954815,0.0447,4.88e-10,6-8,3d7-3d7,a4F-a2G,5/2-7/2,M1,7388.167155751503,forbidden,2.928e-09,57,0.06820674253392532,a4F-a2G,NIST,--
[FeII]-7439,[Fe II],7439.045,2.82812245,4.49479059,0.0194,1.21e-10,8-6,3d6(3F2)4s-3d6(3D)4s,b4F-b2D,7/2-5/2,M1,7436.996886194624,forbidden,9.68e-10,0,1.0,b4F-b2D,NIST,--
[FeII]-7455,[Fe II],7454.614,0.30129858,1.96448604,0.0614,6.39e-10,8-10,3d7-3d7,a4F-a2G,7/2-9/2,M1,7452.560988086967,forbidden,5.112e-09,57,0.30961683890203523,a4F-a2G,NIST,--
FeII]-7455,Fe II,7454.691,11.4333753,13.0965456,700000.0,0.009,4-6,3d6(3P1)4p-3d6(5D)5d,u2D*-4G,3/2-5/2,E1,7452.637967322855,semi-forbidden,0.036,0,1.0,u2D*,NIST,--
NI-7470,N I,7470.369,10.3358956,11.9955753,19600000.0,0.109,6-4,2s22p2(3P)3s-2s22p2(3P)3p,4P-4S*,5/2-3/2,E1,7468.312139325792,permitted,0.654,1,1.0,4P,NIST,--
[SXII]-7613,[S XII],7613.1,0.0,1.62857,20.3,3.53e-07,2-4,2s22p-2s22p,2P*-2P*,1/2-3/2,M1,7611.004640062711,forbidden,7.06e-07,0,1.0,2P*-2P*,NIST,--
[FeII]-7615,[Fe II],7615.233,1.07624119,2.70434897,0.0164,1.43e-10,4-4,3d6(5D)4s-3d6(3P2)4s,a4D-b4P,3/2-3/2,M1,7613.136964629359,forbidden,5.72e-10,22,0.21013196727409067,a4D-b4P,NIST,--
[FeII]-7722,[Fe II],7722.282,2.54377802,4.14931647,0.0359,5.35e-10,6-10,3d7-3d6(1G2)4s,a2D2-c2G,5/2-9/2,E2,7720.156679699996,forbidden,3.2100000000000003e-09,30,1.0,a2D2-c2G,NIST,--
[ArIII]-7753,[Ar III],7753.24,0.1378915,1.737019,0.083,1.2e-09,3-5,3s23p4-3s23p4,3P-1D,1-2,M1,7751.106824597723,forbidden,3.6e-09,1,1.0,3P-1D,NIST,--
[FeII]-7767,[Fe II],7766.849,0.9863338,2.58265947,0.0141,9.6e-11,8-6,3d6(5D)4s-3d6(3P2)4s,a4D-b4P,7/2-5/2,M1,7764.711751680899,forbidden,7.68e-10,22,1.0,a4D-b4P,NIST,--
OI-7778,O I,7777.527,9.1460911,10.740225,36900000.0,0.201,5-3,2s22p3(4S*)3s-2s22p3(4S*)3p,5S*-5P,2-1,E1,7775.387269522968,permitted,1.005,0,1.0,5S*,NIST,--
HeI-7818,He I,7818.288,22.718466419,24.30428920147,257480.0,0.0039325,3-5,1s3s-1s7p,3S-3P*,1-2,E1,7816.13765706168,permitted,0.0117975,0,1.0,3S,NIST,--
ArI-7870,Ar I,7870.359,13.2730381,14.84836899,350000.0,0.00975,1-3,3s23p5(2P*<3/2>)4p-3s23p5(2P*<3/2>)6s,2[1/2]-2[3/2]*,0-1,E1,7868.1943102621135,permitted,0.00975,0,1.0,2[1/2],NIST,--
[FeII]-7877,[Fe II],7876.787,2.57958587,4.15363129,0.0121,9e-11,10-8,3d7-3d6(1G2)4s,a2H-c2G,9/2-7/2,M1+E2,7874.620074990663,forbidden,9e-10,32,0.550567285589476,a2H-c2G,NIST,--
[NiIII]-7892,[Ni III],7892.1,0.16871,1.7397,0.48,3.2e-09,7-5,3p63d8-3p63d8,3F-1D,3-2,M1,7889.929340625063,forbidden,2.24e-08,0,1.0,3F-1D,NIST,--
[FeXI]-7894,[Fe XI],7894.0,0.0,1.57062,43.7,2.45e-07,5-3,3s23p4-3s23p4,3P-3P,2-1,M1,7891.828827645272,forbidden,1.225e-06,0,1.0,3P-3P,NIST,--
[FeII]-7898,[Fe II],7898.438,2.57958587,4.14931647,0.0114,1.07e-10,10-10,3d7-3d6(1G2)4s,a2H-c2G,9/2-9/2,M1+E2,7896.265629422949,forbidden,1.07e-09,32,1.0,a2H-c2G,NIST,--
[FeII]-7977,[Fe II],7977.411,2.52186911,4.07605998,0.0812,9.04e-10,12-14,3d7-3d6(1I)4s,a2H-a2I,11/2-13/2,E2,7975.217605096884,forbidden,1.0848e-08,34,1.0,a2H-a2I,NIST,--
OI-7989,O I,7989.174,10.9887923,12.5406949,41900.0,0.000668,3-5,2s22p3(4S*)3p-2s22p3(2D*)3s,3P-3D*,1-2,E1,7986.97712858639,permitted,0.0020039999999999,1,1.0,3P,NIST,--
[FeII]-8047,[Fe II],8047.045,3.19725263,4.7379945,0.034,3.3e-10,4-4,3d6(3P2)4s-3d6(1D2)4s,b2P-c2D,3/2-3/2,M1,8044.832799168223,forbidden,1.32e-09,7,0.364068319206453,b2P-c2D,NIST,--
[FeII]-8080,[Fe II],8079.738,3.19725263,4.7317602,0.036,5.3e-10,4-6,3d6(3P2)4s-3d6(1D2)4s,b2P-c2D,3/2-5/2,M1+E2,8077.517068730135,forbidden,2.12e-09,7,1.0,b2P-c2D,NIST,--
[FeII]-8201,[Fe II],8201.228,2.64185518,4.15363129,0.0254,5.12e-10,4-8,3d7-3d6(1G2)4s,a2D2-c2G,3/2-7/2,E2,8198.97334857871,forbidden,2.048e-09,30,0.39891143988872035,a2D2-c2G,NIST,--
[FeII]-8230,[Fe II],8230.397,1.07624119,2.58265947,0.0106,1.61e-10,4-6,3d6(5D)4s-3d6(3P2)4s,a4D-b4P,3/2-5/2,M1,8228.134567242227,forbidden,6.44e-10,22,0.2542100341242063,a4D-b4P,NIST,--
Pa40,H I,8252.242,12.0875052,13.58993566,0.0,0.0,18-3200,3-40,,,E1,8249.974064399621,permitted,0.0,0,1.0,3-40,NIST,--
Pa39,H I,8254.667,12.0875052,13.58949423,0.0,0.0,18-3042,3-39,,,E1,8252.398409123329,permitted,0.0,0,1.0,3-39,NIST,--
Pa38,H I,8257.288,12.0875052,13.5890175,0.0,0.0,18-2888,3-38,,,E1,8255.01870088061,permitted,0.0,0,1.0,3-38,NIST,--
Pa37,H I,8260.126,12.0875052,13.58850159,0.0,0.0,18-2738,3-37,,,E1,8257.855933995921,permitted,0.0,0,1.0,3-37,NIST,--
[FeII]-8262,[Fe II],8261.65,2.57958587,4.0803055,0.0714,8.77e-10,10-12,3d7-3d6(1I)4s,a2H-a2I,9/2-11/2,E2,8259.379422205537,forbidden,8.77e-09,34,0.7383770462375573,a2H-a2I,NIST,--
Pa36,H I,8263.206,12.0875052,13.58794208,0.0,0.0,18-2592,3-36,,,E1,8260.935101712616,permitted,0.0,0,1.0,3-36,NIST,--
Pa35,H I,8266.557,12.0875052,13.58733395,0.0,0.0,18-2450,3-35,,,E1,8264.285196192874,permitted,0.0,0,1.0,3-35,NIST,--
Pa34,H I,8270.21,12.0875052,13.58667137,0.0,0.0,18-2312,3-34,,,E1,8267.937209058071,permitted,0.0,0,1.0,3-34,NIST,--
Pa33,H I,8274.205,12.0875052,13.58594765,0.0,0.0,18-2178,3-33,,,E1,8271.93112949712,permitted,0.0,0,1.0,3-33,NIST,--
Pa32,H I,8278.584,12.0875052,13.58515502,0.0,0.0,18-2048,3-32,,,E1,8276.308946157902,permitted,0.0,0,1.0,3-32,NIST,--
Pa31,H I,8283.399,12.0875052,13.58428445,0.0,0.0,18-1922,3-31,,,E1,8281.1226449853,permitted,0.0,0,1.0,3-31,NIST,--
Pa30,H I,8288.71,12.0875052,13.58332538,0.0,0.0,18-1800,3-30,,,E1,8286.432209761415,permitted,0.0,0,1.0,3-30,NIST,--
Pa29,H I,8294.588,12.0875052,13.58226541,0.0,0.0,18-1682,3-29,,,E1,8292.308621294578,permitted,0.0,0,1.0,3-29,NIST,--
Pa28,H I,8301.116,12.0875052,13.58108984,0.0,0.0,18-1568,3-28,,,E1,8298.834857148715,permitted,0.0,0,1.0,3-28,NIST,--
[FeII]-8308,[Fe II],8308.313,2.65702556,4.14931647,0.233,2.01e-09,12-10,3d6(3H)4s-3d6(1G2)4s,a4H-c2G,11/2-9/2,M1,8306.029812208817,forbidden,2.412e-08,4,1.0,a4H-c2G,NIST,--
Pa27,H I,8308.395,12.0875052,13.57978125,0.0,0.0,18-1458,3-27,,,E1,8306.111890021375,permitted,0.0,0,1.0,3-27,NIST,--
Pa26,H I,8316.546,12.0875052,13.57831878,0.0,0.0,18-1352,3-26,,,E1,8314.260687202486,permitted,0.0,0,1.0,3-26,NIST,--
Pa25,H I,8325.713,12.0875052,13.57667733,0.0,0.0,18-1250,3-25,,,E1,8323.425209762616,permitted,0.0,0,1.0,3-25,NIST,--
Pa24,H I,8336.074,12.0875052,13.57482645,0.0,0.0,18-1152,3-24,,,E1,8333.783409578771,permitted,0.0,0,1.0,3-24,NIST,--
Pa23,H I,8347.846,12.0875052,13.57272894,0.0,0.0,18-1058,3-23,,,E1,8345.552227981074,permitted,0.0,0,1.0,3-23,NIST,--
Pa22,H I,8361.301,12.0875052,13.57033894,0.0,0.0,18-968,3-22,,,E1,8359.003591425602,permitted,0.0,0,1.0,3-22,NIST,--
Pa21,H I,8376.777,12.0875052,13.56759946,0.0,0.0,18-882,3-21,,,E1,8374.475408517144,permitted,0.0,0,1.0,3-21,NIST,--
[FeII]-8389,[Fe II],8389.486,2.67577925,4.15363129,0.152,1.28e-09,10-8,3d6(3H)4s-3d6(1G2)4s,a4H-c2G,9/2-7/2,M1,8387.181473247558,forbidden,1.28e-08,4,0.6136685662502712,a4H-c2G,NIST,--
Pa20,H I,8394.703,12.0875052,13.56443886,1516.7,0.00071215,18-800,3-20,,,E1,8392.396563245888,permitted,0.0128187,0,1.0,3-20,NIST,--
[FeII]-8414,[Fe II],8414.053,2.67577925,4.14931647,0.023,2.4e-10,10-10,3d6(3H)4s-3d6(1G2)4s,a4H-c2G,9/2-9/2,M1,8411.741032957458,forbidden,2.4e-09,4,0.11561714966409822,a4H-c2G,NIST,--
Pa19,H I,8415.63,12.0875052,13.56076619,1964.3,0.00083653,18-722,3-19,,,E1,8413.317906598848,permitted,0.01505754,0,1.0,3-19,NIST,--
Pa18,H I,8440.274,12.0875052,13.55646454,2580.4,0.00099207,18-648,3-18,,,E1,8437.955244922085,permitted,0.01785726,0,1.0,3-18,NIST,--
OI-8449,O I,8449.079,9.5213638,10.9887923,32200000.0,0.345,3-3,2s22p3(4S*)3s-2s22p3(4S*)3p,3S*-3P,1-1,E1,8446.75786470549,permitted,1.035,0,1.0,3S*,NIST,--
Pa17,H I,8469.581,12.0875052,13.55138166,3444.2,0.0011893,18-578,3-17,,,E1,8467.25432232682,permitted,0.0214074,0,1.0,3-17,NIST,--
[FeII]-8482,[Fe II],8482.196,2.69193206,4.15363129,0.127,1.37e-09,8-8,3d6(3H)4s-3d6(1G2)4s,a4H-c2G,7/2-7/2,M1,8479.866211874438,forbidden,1.096e-08,4,0.4232755845754482,a4H-c2G,NIST,--
CaII-8500,Ca II,8500.36,1.692408,3.150984,1110000.0,0.012,4-4,3p63d-3p64p,2D-2P*,3/2-3/2,E1,8498.025001302654,permitted,0.048,1,1.0,2D,NIST,--
Pa16,H I,8504.819,12.0875052,13.54531624,4680.1,0.0014435,18-512,3-16,,,E1,8502.482795781107,permitted,0.025983,0,1.0,3-16,NIST,--
[FeII]-8507,[Fe II],8507.309,2.69193206,4.14931647,0.0159,2.16e-10,8-10,3d6(3H)4s-3d6(1G2)4s,a4H-c2G,7/2-9/2,M1,8504.972322533653,forbidden,1.728e-09,4,0.030967151952107717,a4H-c2G,NIST,--
CaII-8544,Ca II,8544.44,1.699932,3.150984,9900000.0,0.072,6-4,3p63d-3p64p,2D-2P*,5/2-3/2,E1,8542.093083503807,permitted,0.4319999999999999,1,1.0,2D,NIST,--
Pa15,H I,8547.731,12.0875052,13.53799772,6490.1,0.0017772,18-450,3-15,,,E1,8545.383193683076,permitted,0.0319896,0,1.0,3-15,NIST,--
[FeII]-8577,[Fe II],8577.21,2.52186911,3.96737644,0.0482,3.54e-10,12-8,3d7-3d7,a2H-b2F,11/2-7/2,E2,8574.85412292307,forbidden,4.248e-09,55,1.0,a2H-b2F,NIST,--
[ClII]-8581,[Cl II],8581.05,0.0,1.44486,0.103,1.14e-09,5-5,3s23p4-3s23p4,3P-1D,2-2,M1,8578.69318457016,forbidden,5.7e-09,0,1.0,3P-1D,NIST,--
Pa14,H I,8600.754,12.0875052,13.52905552,9211.7,0.0022246,18-392,3-14,,,E1,8598.391856540049,permitted,0.0400428,0,1.0,3-14,NIST,--
[FeII]-8603,[Fe II],8602.848,2.63486052,4.07605998,0.109,1.21e-09,14-14,3d6(3H)4s-3d6(1I)4s,a4H-a2I,13/2-13/2,M1,8600.48519033039,forbidden,1.6939999999999998e-08,5,1.0,a4H-a2I,NIST,--
[FeII]-8619,[Fe II],8619.317,0.23217279,1.67061856,0.032,2.14e-10,10-6,3d7-3d7,a4F-a4P,9/2-5/2,E2,8616.949636910822,forbidden,2.14e-09,59,1.0,a4F-a4P,NIST,--
CaII-8665,Ca II,8664.52,1.692408,3.123349,10600000.0,0.0597,4-2,3p63d-3p64p,2D-2P*,3/2-1/2,E1,8662.140612624033,permitted,0.2388,1,1.0,2D,NIST,--
Pa13,H I,8667.398,12.0875052,13.51797128,13431.0,0.0028402,18-338,3-13,,,E1,8665.01783429231,permitted,0.0511236,0,1.0,3-13,NIST,--
NI-8683,N I,8682.666,10.3358956,11.7638464,25300000.0,0.381,6-8,2s22p2(3P)3s-2s22p2(3P)3p,4P-4D*,5/2-7/2,E1,8680.28170511596,permitted,2.286,1,1.0,4P,NIST,--
NI-8706,N I,8705.637,10.3259087,11.7500916,21600000.0,0.245,2-2,2s22p2(3P)3s-2s22p2(3P)3p,4P-4D*,1/2-1/2,E1,8703.246492470551,permitted,0.49,1,1.0,4P,NIST,--
[FeII]-8711,[Fe II],8711.161,2.65702556,4.0803055,0.0401,4.6e-10,12-12,3d6(3H)4s-3d6(1I)4s,a4H-a2I,11/2-11/2,M1,8708.768598540406,forbidden,5.52e-09,5,0.33403711300166483,a4H-a2I,NIST,--
NI-8714,N I,8714.096,10.3300944,11.7528949,12900000.0,0.146,4-4,2s22p2(3P)3s-2s22p2(3P)3p,4P-4D*,3/2-3/2,E1,8711.703204616771,permitted,0.584,1,1.0,4P,NIST,--
[FeII]-8718,[Fe II],8718.191,1.96448604,3.38661825,0.062,5.65e-10,10-8,3d7-3d6(3F2)4s,a2G-a2F,9/2-7/2,M1+E2,8715.796797135656,forbidden,5.65e-09,43,1.0,a2G-a2F,NIST,--
[FeII]-8737,[Fe II],8737.223,2.65702556,4.07605998,0.0439,5.86e-10,12-14,3d6(3H)4s-3d6(1I)4s,a4H-a2I,11/2-13/2,M1,8734.823649499449,forbidden,7.0320000000000005e-09,5,0.3938481688184338,a4H-a2I,NIST,--
[FeII]-8741,[Fe II],8741.491,3.19725263,4.6155941,0.223,1.28e-09,4-2,3d6(3P2)4s-3d6(1S2)4s,b2P-a2S,3/2-1/2,M1,8739.090795016371,forbidden,5.12e-09,9,1.0,b2P-a2S,NIST,--
Pa12,H I,8752.876,12.0875052,13.50400193,20207.0,0.0037133,18-288,3-12,,,E1,8750.47271557575,permitted,0.0668394,0,1.0,3-12,NIST,--
[FeII]-8827,[Fe II],8827.475,2.67577925,4.0803055,0.0424,5.94e-10,10-12,3d6(3H)4s-3d6(1I)4s,a4H-a2I,9/2-11/2,M1,8825.051436339385,forbidden,5.9400000000000006e-09,5,0.3329075287580665,a4H-a2I,NIST,--
[FeII]-8854,[Fe II],8853.584,2.54377802,3.9441623,0.021,2.4e-10,6-6,3d7-3d7,a2D2-b2F,5/2-5/2,M1,8851.15347311629,forbidden,1.44e-09,0,1.0,a2D2-b2F,NIST,--
[FeII]-8864,[Fe II],8863.859,3.33923354,4.7379945,0.0146,3.4e-10,2-4,3d6(3P2)4s-3d6(1D2)4s,b2P-c2D,1/2-3/2,M1,8861.425693360416,forbidden,6.8e-10,7,0.17331593235877948,b2P-c2D,NIST,--
Pa11,H I,8865.216,12.0875052,13.48605194,31558.0,0.0049988,18-242,3-11,,,E1,8862.782326239552,permitted,0.0899784,0,1.0,3-11,NIST,--
[FeII]-8888,[Fe II],8888.104,2.02954815,3.42449356,0.0525,4.66e-10,8-6,3d7-3d6(3F2)4s,a2G-a2F,7/2-5/2,M1+E2,8885.664134022301,forbidden,3.728e-09,43,0.3574490128850059,a2G-a2F,NIST,--
[FeII]-8894,[Fe II],8894.37,0.30129858,1.6952613,0.0206,1.224e-10,8-4,3d7-3d7,a4F-a4P,7/2-3/2,E2,8891.928138830417,forbidden,9.792e-10,59,0.36395509159330414,a4F-a4P,NIST,--
Pa10,H I,9017.384,12.0875052,13.46245155,51558.0,0.0069831,18-200,3-10,,,E1,9014.909153531247,permitted,0.1256958,0,1.0,3-10,NIST,--
[FeII]-9036,[Fe II],9035.971,0.35186476,1.72398297,0.0151,6.16e-11,6-2,3d7-3d7,a4F-a4P,5/2-1/2,E2,9033.49072376207,forbidden,3.696e-10,59,0.11383590283366847,a4F-a4P,NIST,--
[SIII]-9071,[S III],9071.1,0.037033,1.40384,0.0185,3.8e-10,3-5,3s23p2-3s23p2,3P-1D,1-2,M1,9068.610616885077,forbidden,1.14e-09,1,1.0,3P-1D,NIST,--
[FeII]-9086,[Fe II],9085.911,2.57958587,3.9441623,0.0376,2.79e-10,10-6,3d7-3d7,a2H-b2F,9/2-5/2,E2,9083.417608503232,forbidden,2.79e-09,55,0.25642791363001444,a2H-b2F,NIST,--
[FeII]-9136,[Fe II],9136.168,2.02954815,3.38661825,0.0125,1.56e-10,8-8,3d7-3d6(3F2)4s,a2G-a2F,7/2-7/2,M1+E2,9133.660606576652,forbidden,1.248e-09,43,0.16681169522272266,a2G-a2F,NIST,--
[FeII]-9205,[Fe II],9204.628,2.80665448,4.15363129,0.0354,3.6e-10,10-8,3d6(3F2)4s-3d6(1G2)4s,b4F-c2G,9/2-7/2,M1,9202.101976201024,forbidden,3.6e-09,3,0.04396483959124294,b4F-c2G,NIST,--
[FeII]-9217,[Fe II],9217.183,3.38661825,4.7317602,0.0444,4.24e-10,8-6,3d6(3F2)4s-3d6(1D2)4s,a2F-c2D,7/2-5/2,M1,9214.654077528705,forbidden,3.392e-09,1,1.0,a2F-c2D,NIST,--
[FeII]-9229,[Fe II],9229.159,0.35186476,1.6952613,0.012,1.021e-10,6-4,3d7-3d7,a4F-a4P,5/2-3/2,E2,9226.626535742456,forbidden,6.126e-10,59,0.20494385780538643,a4F-a4P,NIST,--
Pa9,H I,9231.546,12.0875052,13.43055424,89050.0,0.010239,18-162,3-9,,,E1,9229.01318950036,permitted,0.184302,0,1.0,3-9,NIST,--
[FeII]-9234,[Fe II],9234.208,2.80665448,4.14931647,0.33,4.22e-09,10-10,3d6(3F2)4s-3d6(1G2)4s,b4F-c2G,9/2-9/2,M1,9231.674268948336,forbidden,4.22e-08,3,1.0,b4F-c2G,NIST,--
[FeII]-9270,[Fe II],9270.098,0.38651921,1.72398297,0.02,1.287e-10,4-2,3d7-3d7,a4F-a4P,3/2-1/2,E2,9267.554553203056,forbidden,5.148e-10,59,0.1461005435731461,a4F-a4P,NIST,--
[FeII]-9354,[Fe II],9353.706,2.82812245,4.15363129,0.126,1.65e-09,8-8,3d6(3F2)4s-3d6(1G2)4s,b4F-c2G,7/2-7/2,M1,9351.140017709567,forbidden,1.32e-08,3,0.30197783813441814,b4F-c2G,NIST,--
[FeII]-9384,[Fe II],9384.254,2.82812245,4.14931647,0.111,1.83e-09,8-10,3d6(3F2)4s-3d6(1G2)4s,b4F-c2G,7/2-9/2,M1,9381.679546707315,forbidden,1.464e-08,3,0.31991586799127475,b4F-c2G,NIST,--
[FeII]-9387,[Fe II],9387.34,2.58265947,3.90341906,0.0426,7.5e-10,6-8,3d6(3P2)4s-3d6(3D)4s,b4P-b4D,5/2-7/2,M1,9384.765410944085,forbidden,4.5e-09,13,1.0,b4P-b4D,NIST,--
[FeII]-9439,[Fe II],9439.216,3.42449356,4.7379945,0.0388,3.46e-10,6-4,3d6(3F2)4s-3d6(1D2)4s,a2F-c2D,5/2-3/2,M1,9436.62696440947,forbidden,2.076e-09,1,1.0,a2F-c2D,NIST,--
[FeII]-9468,[Fe II],9467.954,2.84411707,4.15363129,0.0813,1.46e-09,6-8,3d6(3F2)4s-3d6(1G2)4s,b4F-c2G,5/2-7/2,M1,9465.3567825823,forbidden,8.76e-09,3,0.2059651618050468,b4F-c2G,NIST,--
[FeII]-9472,[Fe II],9472.006,2.58265947,3.89161339,0.0272,3.66e-10,6-6,3d6(3P2)4s-3d6(3D)4s,b4P-b4D,5/2-5/2,M1,9469.408385130067,forbidden,2.196e-09,13,0.42778338124669957,b4P-b4D,NIST,--
[FeII]-9484,[Fe II],9484.232,3.42449356,4.7317602,0.081,1.09e-09,6-6,3d6(3F2)4s-3d6(1D2)4s,a2F-c2D,5/2-5/2,M1,9481.630774429634,forbidden,6.539999999999999e-09,1,1.0,a2F-c2D,NIST,--
[FeII]-9493,[Fe II],9493.158,2.58265947,3.88869686,0.0172,1.55e-10,6-4,3d6(3P2)4s-3d6(3D)4s,b4P-b4D,5/2-3/2,M1,9490.554757138552,forbidden,9.299999999999999e-10,13,0.13773409445307816,b4P-b4D,NIST,--
[FeII]-9516,[Fe II],9516.451,1.96448604,3.26732671,0.0157,2.13e-10,10-10,3d7-3d6(3H)4s,a2G-b2H,9/2-9/2,M1+E2,9513.841449194731,forbidden,2.13e-09,49,0.5544856275334694,a2G-b2H,NIST,--
HeI-9519,He I,9519.176,23.00707314571,24.3095408973,1243900.0,0.023658,5-7,1s3p-1s7d,3P*-3D,2-3,E1,9516.565374319294,permitted,0.1182899999999999,6,1.0,3P*,NIST,--
[SIII]-9533,[S III],9533.2,0.103289,1.40384,0.0478,6.51e-10,5-5,3s23p2-3s23p2,3P-1D,2-2,M1,9530.58551340415,forbidden,3.255e-09,1,1.0,3P-1D,NIST,--
PaE,H I,9548.588,12.0875052,13.38596103,165060.0,0.016044,18-128,3-8,,,E1,9545.96934599338,permitted,0.288792,0,1.0,3-8,NIST,--
[FeII]-9555,[Fe II],9555.343,3.19725263,4.49479059,0.0174,3.57e-10,4-6,3d6(3P2)4s-3d6(3D)4s,b2P-b2D,3/2-5/2,M1+E2,9552.722216643328,forbidden,1.428e-09,11,0.5247012351852455,b2P-b2D,NIST,--
[FeII]-9672,[Fe II],9672.274,3.19725263,4.47910423,0.0702,9.85e-10,4-4,3d6(3P2)4s-3d6(3D)4s,b2P-b2D,3/2-3/2,M1,9669.62184592237,forbidden,3.94e-09,11,1.0,b2P-b2D,NIST,--
[FeII]-9685,[Fe II],9684.73,1.96448604,3.24468891,0.0157,2.65e-10,10-12,3d7-3d6(3H)4s,a2G-b2H,9/2-11/2,M1+E2,9682.07497180066,forbidden,2.65e-09,49,1.0,a2G-b2H,NIST,--
[FeII]-9714,[Fe II],9713.885,3.33923354,4.6155941,0.212,3e-09,2-2,3d6(3P2)4s-3d6(1S2)4s,b2P-a2S,1/2-1/2,M1,9711.221574436277,forbidden,6e-09,9,0.8589921427135523,b2P-a2S,NIST,--
[FeII]-9798,[Fe II],9797.868,1.07624119,2.34166141,0.015,1.07e-10,4-2,3d6(5D)4s-3d7,a4D-a2P,3/2-1/2,M1,9795.181423580822,forbidden,4.28e-10,24,0.4147950557350473,a4D-a2P,NIST,--
[CI]-9827,[C I],9826.812,0.002035413,1.2637284,7.3e-05,1.8e-12,3-5,2s22p2-2s22p2,3P-1D,1-2,M1,9824.117981988413,forbidden,5.4000000000000004e-12,1,1.0,3P-1D,NIST,--
[CI]-9853,[C I],9852.951,0.0053825826,1.2637284,0.00022,3.2e-12,5-5,2s22p2-2s22p2,3P-1D,2-2,M1,9850.249900187317,forbidden,1.6e-11,1,1.0,3P-1D,NIST,--
[SVIII]-9916,[S VIII],9916.0,0.0,1.2504,18.4,1.36e-07,4-2,2s22p5-2s22p5,2P*-2P*,3/2-1/2,M1,9913.281817467718,forbidden,5.44e-07,0,1.0,2P*-2P*,NIST,--
[FeII]-9952,[Fe II],9951.933,2.52186911,3.76769941,0.0307,3.8e-10,12-10,3d7-3d6(3G)4s,a2H-b2G,11/2-9/2,E2,9949.205281008475,forbidden,4.56e-09,47,1.0,a2H-b2G,NIST,--
[FeII]-10017,[Fe II],10016.67,2.02954815,3.26732671,0.0139,2.61e-10,8-10,3d7-3d6(3H)4s,a2G-b2H,7/2-9/2,M1+E2,10013.924938754011,forbidden,2.088e-09,49,0.5750804153158131,a2G-b2H,NIST,--
HeI-10030,He I,10030.462,23.07365070854,24.3097274083893,1218300.0,0.023626,7-9,1s3d-1s7f,3D-3F*,3-4,E1,10027.712377895745,permitted,0.165382,5,1.0,3D,NIST,--
[FeII]-10031,[Fe II],10031.414,1.04046986,2.27642922,0.0148,1.49e-10,6-4,3d6(5D)4s-3d7,a4D-a2P,5/2-3/2,M1,10028.664443424195,forbidden,8.94e-10,24,1.0,a4D-a2P,NIST,--
[FeII]-10041,[Fe II],10041.461,2.57958587,3.81430861,0.0268,3.24e-10,10-8,3d7-3d6(3G)4s,a2H-b2G,9/2-7/2,E2,10038.70852080973,forbidden,3.24e-09,47,0.26717421843247763,a2H-b2G,NIST,--
PaD,H I,10052.123,12.0875052,13.32091817,335850.0,0.0277,18-98,3-7,,,E1,10049.367931363788,permitted,0.4986,0,1.0,3-7,NIST,--
[SII]-10290,[S II],10289.57,1.841535,3.046485,0.0623,9.89e-10,4-4,3s23p3-3s23p3,2D*-2P*,3/2-3/2,M1,10286.750574921676,forbidden,3.956e-09,1,1.0,2D*-2P*,NIST,--
HeI-10314,He I,10314.053,23.00707314571,24.209163110443,1994600.0,0.044535,5-7,1s3p-1s6d,3P*-3D,2-3,E1,10311.227135151525,permitted,0.2226749999999999,6,1.0,3P*,NIST,--
[SII]-10323,[S II],10323.32,1.845474,3.046485,0.122,1.3e-09,6-4,3s23p3-3s23p3,2D*-2P*,5/2-3/2,E2,10320.49142611172,forbidden,7.8e-09,1,1.0,2D*-2P*,NIST,--
[SII]-10339,[S II],10339.24,1.841535,3.040696,0.104,8.33e-10,4-2,3s23p3-3s23p3,2D*-2P*,3/2-1/2,E2,10336.407110468424,forbidden,3.332e-09,1,1.0,2D*-2P*,NIST,--
[FeII]-10464,[Fe II],10464.183,2.70434897,3.8891925,0.0376,3.09e-10,4-2,3d6(3P2)4s-3d6(3D)4s,b4P-b4D,3/2-1/2,M1,10461.316237997931,forbidden,1.236e-09,13,0.09939741172178844,b4P-b4D,NIST,--
[FeII]-10469,[Fe II],10468.562,2.70434897,3.88869686,0.0372,6.11e-10,4-4,3d6(3P2)4s-3d6(3D)4s,b4P-b4D,3/2-3/2,M1,10465.694450647448,forbidden,2.444e-09,13,0.25877645945370076,b4P-b4D,NIST,--
[FeXIII]-10750,[Fe XIII],10749.8,0.0,1.15336,14.0,7.28e-07,1-3,3s23p2-3s23p2,3P-3P,0-1,M1,10746.855790082302,forbidden,7.28e-07,0,1.0,3P-3P,NIST,--
