--------------------------------------------------------------------------------------------------------------------------
    Wl_vac      Wl_air   log_gf   A-Value   Elem. Element E_lower_lev.   J   Config.    E_upper_lev.   J   Config.    Ref.
     / nm        / nm              / 1/s   (Code) (Name)      / eV     lower lower          / eV     upper upper          
--------------------------------------------------------------------------------------------------------------------------
   170.5504              -5.605 5.694e+02  26.01 Fe II       0.986331   3.5 (5D)4s a4D     8.255985   4.5 (3G)4p y4H K88  
   170.5590              -4.697 1.152e+04  26.01 Fe II       4.615600   0.5 (1S)4s a2S    11.884883   1.5 (4P)sp 4D  K88  
   170.5821              -6.560 7.892e+01  26.01 Fe II       4.149313   4.5 (1G)4s c2G    11.417613   3.5 (4G)sp x4H K88  
   170.5910              -3.670 1.225e+05  26.01 Fe II       1.723978   0.5 d7 a4P         8.991900   1.5 (3D)4p w4D K88  
   170.6033              -4.969 2.461e+03  26.01 Fe II       4.153626   3.5 (1G)4s c2G    11.421025   4.5 (4G)sp x4H K88  
   170.6112              -5.220 3.452e+03  26.01 Fe II       4.479101   1.5 (3D)4s b2D    11.746160   1.5 (4P)sp 4P  K88  
   170.6145              -3.039 3.491e+05  26.01 Fe II       0.301294   3.5 d7 a4F         7.568212   2.5 (3H)4p z4G K88  
   170.6235              -2.737 6.997e+05  26.01 Fe II       1.040468   2.5 (5D)4s a4D     8.307005   2.5 (3F)4p y2D K88  
   170.6678              -2.901 7.191e+05  26.01 Fe II       1.076239   1.5 (5D)4s a4D     8.340891   1.5 (3F)4p y2D K88  
   170.6834              -3.693 5.803e+04  26.01 Fe II       4.153626   3.5 (1G)4s c2G    11.417613   3.5 (4G)sp x4H K88  
   170.6891              -8.168 1.944e+00  26.01 Fe II       3.944163   2.5 d7 b2F        11.207907   3.5 (5D)5p 4D  K88  
   170.6946              -3.646 5.172e+04  26.01 Fe II       3.903416   3.5 (3D)4s b4D    11.166928   4.5 (5D)5p 6F  K88  
   170.7234              -3.818 5.799e+04  26.01 Fe II       4.479101   1.5 (3D)4s b2D    11.741385   2.5 (3P)4p 2D  K88  
   170.7295              -3.651 1.278e+05  26.01 Fe II       3.197255   1.5 (3P)4s b2P    10.459282   1.5 (1F)4p v2D K88  
   170.7399              -1.153 4.022e+07  26.01 Fe II       1.670614   2.5 d7 a4P         8.932197   1.5 (3D)4p 4P  K88  
   170.7446              -3.288 1.965e+05  26.01 Fe II       0.986331   3.5 (5D)4s a4D     8.247714   2.5 (3G)4p x4F K88  
   170.7495              -2.369 1.630e+06  26.01 Fe II       1.695259   1.5 d7 a4P         8.956434   2.5 (3D)4p w4F K88  
   170.7662              -3.882 3.001e+04  26.01 Fe II       3.903416   3.5 (3D)4s b4D    11.163882   4.5 (3F)4p 4G  K88  
   170.7669              -1.071 1.942e+07  26.01 Fe II       0.301294   3.5 d7 a4F         7.561727   4.5 (3H)4p z4H K88  
   170.7688              -3.903 4.766e+04  26.01 Fe II       4.479101   1.5 (3D)4s b2D    11.739455   2.5 (4D)sp 6P  K88  
   170.8223              -4.794 1.837e+04  26.01 Fe II       4.615600   0.5 (1S)4s a2S    11.873681   0.5 (4P)sp 4D  K88  
   170.8240              -1.409 4.457e+07  26.01 Fe II       1.695259   1.5 d7 a4P         8.953268   0.5 (3D)4p 4D  K88  
   170.8622              -0.924 3.402e+07  26.01 Fe II       0.301294   3.5 d7 a4F         7.557678   3.5 (3H)4p z4G K88  
   170.8650              -8.426 1.071e+00  26.01 Fe II       2.579587   4.5 d7 a2H         9.835852   3.5 (6S)sp x6P K88  
   170.8675              -4.875 1.523e+04  26.01 Fe II       1.723978   0.5 d7 a4P         8.980140   0.5 (3D)4p 4P  K88  
   170.8891              -6.633 8.862e+01  26.01 Fe II       4.153626   3.5 (1G)4s c2G    11.408868   2.5 (4D)sp 6F  K88  
   170.9101              -5.617 6.894e+02  26.01 Fe II       4.494789   2.5 (3D)4s b2D    11.749142   3.5 (4D)sp 6P  K88  
   170.9331              -4.221 1.715e+04  26.01 Fe II       3.891610   2.5 (3D)4s b4D    11.144986   3.5 (3F)4p 4G  K88  
   170.9375              -4.525 8.518e+03  26.01 Fe II       2.582663   2.5 (3P)4s b4P     9.835852   3.5 (6S)sp x6P K88  
   170.9524              -2.014 5.525e+06  26.01 Fe II       1.695259   1.5 d7 a4P         8.947815   1.5 (3D)4p w4F K88  
   170.9553              -1.631 1.334e+07  26.01 Fe II       0.351861   2.5 d7 a4F         7.604294   1.5 (3P)4p y4P K88  
   170.9685              -0.435 1.397e+08  26.01 Fe II       1.670614   2.5 d7 a4P         8.922487   2.5 (3D)4p 4P  K88  
   170.9729              -6.297 1.439e+02  26.01 Fe II       3.944163   2.5 d7 b2F        11.195851   3.5 (5D)5p 6F  K88  
   170.9730              -8.106 2.979e+00  26.01 Fe II       3.967376   3.5 d7 b2F        11.219059   2.5 (5D)5p 6F  K88  
   170.9804              -4.064 4.922e+04  26.01 Fe II       4.494789   2.5 (3D)4s b2D    11.746160   1.5 (4P)sp 4P  K88  
   171.0425              -8.290 1.462e+00  26.01 Fe II       3.767699   4.5 (3G)4s b2G    11.016434   3.5 (5D)5p 6D  K88  
   171.0731              -5.176 2.533e+03  26.01 Fe II       2.582663   2.5 (3P)4s b4P     9.830101   2.5 (6S)sp x6P K88  
   171.0930              -2.256 2.106e+06  26.01 Fe II       4.494789   2.5 (3D)4s b2D    11.741385   2.5 (3P)4p 2D  K88  
   171.1086              -3.545 6.495e+04  26.01 Fe II       3.152767   5.5 (3G)4s a4G    10.398701   4.5 (1F)4p v2G K88  
   171.1386              -3.769 6.461e+04  26.01 Fe II       4.494789   2.5 (3D)4s b2D    11.739455   2.5 (4D)sp 6P  K88  
   171.1536              -2.974 6.044e+05  26.01 Fe II       1.096859   0.5 (5D)4s a4D     8.340891   1.5 (3F)4p y2D K88  
   171.1684              -2.267 1.539e+06  26.01 Fe II       0.986331   3.5 (5D)4s a4D     8.229734   3.5 (3G)4p x4F K88  
   171.1872              -4.258 3.141e+04  26.01 Fe II       2.582663   2.5 (3P)4s b4P     9.825273   1.5 (6S)sp x6P K88  
   171.1947              -5.047 5.106e+03  26.01 Fe II       2.582663   2.5 (3P)4s b4P     9.824954   1.5 (1D)4p w2P K88  
   171.2118              -6.008 2.792e+02  26.01 Fe II       3.903416   3.5 (3D)4s b4D    11.144986   3.5 (3F)4p 4G  K88  
   171.2363              -7.115 2.182e+01  26.01 Fe II       3.967376   3.5 d7 b2F        11.207907   3.5 (5D)5p 4D  K88  
   171.2696              -6.929 2.678e+01  26.01 Fe II       3.967376   3.5 d7 b2F        11.206501   4.5 (5D)5p 4F  K88  
   171.3000              -0.395 9.154e+07  26.01 Fe II       0.301294   3.5 d7 a4F         7.539136   4.5 (3H)4p z4G K88  
   171.3214              -2.534 1.661e+06  26.01 Fe II       1.695259   1.5 d7 a4P         8.932197   1.5 (3D)4p 4P  K88  
   171.3383              -7.733 5.252e+00  26.01 Fe II       3.814310   3.5 (3G)4s b2G    11.050533   3.5 (5D)5p 6P  K88  
   171.3417              -4.868 5.132e+03  26.01 Fe II       3.888695   1.5 (3D)4s b4D    11.124772   2.5 (3F)4p 4G  K88  
   171.3650              -8.214 2.313e+00  26.01 Fe II       3.814310   3.5 (3G)4s b2G    11.049404   2.5 (5D)5p 6D  K88  
   171.4108              -6.814 5.806e+01  26.01 Fe II       3.891610   2.5 (3D)4s b4D    11.124772   2.5 (3F)4p 4G  K88  
   171.4241              -7.356 1.000e+01  26.01 Fe II       3.767699   4.5 (3G)4s b2G    11.000300   4.5 (5D)5p 6D  K88  
   171.4676              -2.997 3.807e+05  26.01 Fe II       1.076239   1.5 (5D)4s a4D     8.307005   2.5 (3F)4p y2D K88  
   171.4710              -1.315 1.373e+07  26.01 Fe II       0.351861   2.5 d7 a4F         7.582481   3.5 (3H)4p z4H K88  
   171.5026              -1.153 7.972e+07  26.01 Fe II       1.723978   0.5 d7 a4P         8.953268   0.5 (3D)4p 4D  K88  
   171.5137              -4.798 9.025e+03  26.01 Fe II       3.230461   2.5 (3G)4s a4G    10.459282   1.5 (1F)4p v2D K88  
   171.5219              -4.965 3.072e+03  26.01 Fe II       3.967376   3.5 d7 b2F        11.195851   3.5 (5D)5p 6F  K88  
   171.5515              -0.641 8.633e+07  26.01 Fe II       1.695259   1.5 d7 a4P         8.922487   2.5 (3D)4p 4P  K88  
   171.5843              -5.886 3.682e+02  26.01 Fe II       1.040468   2.5 (5D)4s a4D     8.266316   3.5 (3G)4p y4H K88  
   171.6321              -1.203 3.547e+07  26.01 Fe II       1.723978   0.5 d7 a4P         8.947815   1.5 (3D)4p w4F K88  
   171.6399              -6.692 1.150e+02  26.01 Fe II       3.888695   1.5 (3D)4s b4D    11.112200   1.5 (4P)sp 6P  K88  
   171.6517              -6.255 3.146e+02  26.01 Fe II       3.889192   0.5 (3D)4s b4D    11.112200   1.5 (4P)sp 6P  K88  
   171.6577              -2.493 1.212e+06  26.01 Fe II       0.351861   2.5 d7 a4F         7.574618   2.5 (3P)4p z2D K88  
   171.6910              -6.943 4.300e+01  26.01 Fe II       3.903416   3.5 (3D)4s b4D    11.124772   2.5 (3F)4p 4G  K88  
   171.7092              -5.054 4.994e+03  26.01 Fe II       3.891610   2.5 (3D)4s b4D    11.112200   1.5 (4P)sp 6P  K88  
   171.7107              -2.105 2.961e+06  26.01 Fe II       2.029542   3.5 d7 a2G         9.250069   2.5 (3D)4p x2D K88  
   171.7446              -8.369 9.669e-01  26.01 Fe II       3.767699   4.5 (3G)4s b2G    10.986800   4.5 (4P)sp 6D  K88  
   171.7602              -3.420 2.149e+05  26.01 Fe II       1.040468   2.5 (5D)4s a4D     8.258917   1.5 (3G)4p x4F K88  
   171.7716              -1.825 1.691e+07  26.01 Fe II       2.276430   1.5 d7 a2P         9.494398   0.5 (1S)4p x2P K88  
   171.7761              -2.350 2.524e+06  26.01 Fe II       0.386516   1.5 d7 a4F         7.604294   1.5 (3P)4p y4P K88  
   171.8101              -1.129 2.798e+07  26.01 Fe II       0.351861   2.5 d7 a4F         7.568212   2.5 (3H)4p z4G K88  
   171.8427              -2.482 9.306e+05  26.01 Fe II       4.731757   2.5 (1D)4s c2D    11.946740   3.5 (4G)sp t2F K88  
   171.8984              -0.897 4.769e+07  26.01 Fe II       2.543779   2.5 d7 a2D2        9.756421   2.5 (1D)4p w2D K88  
   172.0039              -0.902 7.063e+07  26.01 Fe II       1.723978   0.5 d7 a4P         8.932197   1.5 (3D)4p 4P  K88  
   172.0271              -2.345 1.697e+06  26.01 Fe II       1.040468   2.5 (5D)4s a4D     8.247714   2.5 (3G)4p x4F K88  
   172.0427              -1.889 2.425e+06  26.01 Fe II       1.964486   4.5 d7 a2G         9.171082   5.5 (1I)4p y2I K88  
   172.0490              -4.563 1.027e+04  26.01 Fe II       0.986331   3.5 (5D)4s a4D     8.192661   2.5 (3G)4p x4G K88  
   172.0613              -0.560 7.757e+07  26.01 Fe II       0.351861   2.5 d7 a4F         7.557678   3.5 (3H)4p z4G K88  
   172.0717              -3.394 1.515e+05  26.01 Fe II       4.731757   2.5 (1D)4s c2D    11.937135   2.5 (4G)sp t2F K88  
   172.0965              -7.632 2.628e+01  26.01 Fe II       3.888695   1.5 (3D)4s b4D    11.093035   0.5 (5D)5p 6D  K88  
   172.1084              -6.454 3.958e+02  26.01 Fe II       3.889192   0.5 (3D)4s b4D    11.093035   0.5 (5D)5p 6D  K88  
   172.1495              -8.583 7.349e-01  26.01 Fe II       3.814310   3.5 (3G)4s b2G    11.016434   3.5 (5D)5p 6D  K88  
   172.1604              -3.803 5.903e+04  26.01 Fe II       4.479101   1.5 (3D)4s b2D    11.680767   2.5 (4P)sp 4P  K88  
   172.1738              -2.720 7.146e+05  26.01 Fe II       3.197255   1.5 (3P)4s b2P    10.398362   2.5 (1F)4p v2D K88  
   172.1763              -5.055 3.304e+03  26.01 Fe II       3.888695   1.5 (3D)4s b4D    11.089699   2.5 (4P)sp 6P  K88  
   172.1806              -3.628 6.623e+04  26.01 Fe II       3.944163   2.5 d7 b2F        11.144986   3.5 (3F)4p 4G  K88  
   172.1944              -7.569 1.011e+01  26.01 Fe II       4.153626   3.5 (1G)4s c2G    11.353870   2.5 (5D)5p w6P K88  
   172.2110              -6.955 2.495e+01  26.01 Fe II       3.967376   3.5 d7 b2F        11.166928   4.5 (5D)5p 6F  K88  
   172.2182              -3.699 4.497e+04  26.01 Fe II       3.199453   4.5 (3G)4s a4G    10.398701   4.5 (1F)4p v2G K88  
   172.2208              -3.352 1.666e+05  26.01 Fe II       4.737995   1.5 (1D)4s c2D    11.937135   2.5 (4G)sp t2F K88  
   172.2432              -1.955 2.494e+06  26.01 Fe II       0.986331   3.5 (5D)4s a4D     8.184538   4.5 (3G)4p x4F K88  
   172.2460              -4.593 9.565e+03  26.01 Fe II       3.891610   2.5 (3D)4s b4D    11.089699   2.5 (4P)sp 6P  K88  
   172.2557              -3.633 6.542e+04  26.01 Fe II       4.731757   2.5 (1D)4s c2D    11.929440   3.5 (4P)sp 4D  K88  
   172.2839              -5.318 1.081e+03  26.01 Fe II       3.967376   3.5 d7 b2F        11.163882   4.5 (3F)4p 4G  K88  
   172.4574              -1.944 3.189e+06  26.01 Fe II       1.040468   2.5 (5D)4s a4D     8.229734   3.5 (3G)4p x4F K88  
   172.4820              -5.527 1.110e+03  26.01 Fe II       2.641860   1.5 d7 a2D2        9.830101   2.5 (6S)sp x6P K88  
   172.4851              -2.988 2.881e+05  26.01 Fe II       0.986331   3.5 (5D)4s a4D     8.174444   3.5 (3G)4p x4G K88  
   172.4853              -1.290 1.916e+07  26.01 Fe II       0.386516   1.5 d7 a4F         7.574618   2.5 (3P)4p z2D K88  
   172.4963              -1.367 1.605e+07  26.01 Fe II       0.301294   3.5 d7 a4F         7.488936   2.5 (3P)4p y4P K88  
   172.5024              -1.361 2.440e+07  26.01 Fe II       2.543779   2.5 d7 a2D2        9.731167   1.5 (1D)4p w2D K88  
   172.5127              -6.029 5.241e+02  26.01 Fe II       3.888695   1.5 (3D)4s b4D    11.075657   1.5 (5D)5p 6D  K88  
   172.5246              -6.122 4.230e+02  26.01 Fe II       3.889192   0.5 (3D)4s b4D    11.075657   1.5 (5D)5p 6D  K88  
   172.5290              -4.861 5.143e+03  26.01 Fe II       3.903416   3.5 (3D)4s b4D    11.089699   2.5 (4P)sp 6P  K88  
   172.5360              -7.121 1.696e+01  26.01 Fe II       3.814310   3.5 (3G)4s b2G    11.000300   4.5 (5D)5p 6D  K88  
   172.5363              -3.520 1.128e+05  26.01 Fe II       4.494789   2.5 (3D)4s b2D    11.680767   2.5 (4P)sp 4P  K88  
   172.5827              -6.219 3.381e+02  26.01 Fe II       3.891610   2.5 (3D)4s b4D    11.075657   1.5 (5D)5p 6D  K88  
   172.5979              -4.204 3.499e+04  26.01 Fe II       2.641860   1.5 d7 a2D2        9.825273   1.5 (6S)sp x6P K88  
   172.6056              -0.715 1.079e+08  26.01 Fe II       2.641860   1.5 d7 a2D2        9.824954   1.5 (1D)4p w2P K88  
   172.6156              -2.531 1.648e+06  26.01 Fe II       1.076239   1.5 (5D)4s a4D     8.258917   1.5 (3G)4p x4F K88  
   172.6392              -0.745 6.710e+07  26.01 Fe II       0.386516   1.5 d7 a4F         7.568212   2.5 (3H)4p z4G K88  
   172.6584              -2.597 2.830e+06  26.01 Fe II       0.386516   1.5 d7 a4F         7.567411   0.5 (3P)4p y4P K88  
   172.6653              -2.228 2.206e+06  26.01 Fe II       3.944163   2.5 d7 b2F        11.124772   2.5 (3F)4p 4G  K88  
   172.6918              -1.789 3.636e+06  26.01 Fe II       1.964486   4.5 d7 a2G         9.143994   4.5 (1I)4p w2H K88  
   172.6967              -5.250 6.288e+03  26.01 Fe II       4.479101   1.5 (3D)4s b2D    11.658405   0.5 (4D)sp 6D  K88  
   172.7375              -2.565 7.608e+05  26.01 Fe II       3.967376   3.5 d7 b2F        11.144986   3.5 (3F)4p 4G  K88  
   172.7427              -4.670 4.779e+03  26.01 Fe II       3.221311   3.5 (3G)4s a4G    10.398701   4.5 (1F)4p v2G K88  
   172.7509              -5.244 2.124e+03  26.01 Fe II       3.221311   3.5 (3G)4s a4G    10.398362   2.5 (1F)4p v2D K88  
   172.8256              -2.212 2.284e+06  26.01 Fe II       4.479101   1.5 (3D)4s b2D    11.653048   2.5 (4G)sp w4G K88  
   172.8302              -3.530 1.098e+05  26.01 Fe II       2.582663   2.5 (3P)4s b4P     9.756421   2.5 (1D)4p w2D K88  
   172.8607              -7.779 3.713e+00  26.01 Fe II       3.814310   3.5 (3G)4s b2G    10.986800   4.5 (4P)sp 6D  K88  
   172.8852              -2.119 2.828e+06  26.01 Fe II       1.076239   1.5 (5D)4s a4D     8.247714   2.5 (3G)4p x4F K88  
   172.9162              -4.302 1.855e+04  26.01 Fe II       4.731757   2.5 (1D)4s c2D    11.901949   2.5 (4P)sp 4D  K88  
   172.9478              -8.599 7.018e-01  26.01 Fe II       3.767699   4.5 (3G)4s b2G    10.936578   3.5 (4P)sp 6D  K88  
   172.9496              -2.518 8.457e+05  26.01 Fe II       4.494789   2.5 (3D)4s b2D    11.663595   3.5 (4G)sp w4G K88  
   172.9681              -6.847 7.927e+01  26.01 Fe II       3.944163   2.5 d7 b2F        11.112200   1.5 (4P)sp 6P  K88  
   172.9714              -6.168 2.524e+02  26.01 Fe II       3.230461   2.5 (3G)4s a4G    10.398362   2.5 (1F)4p v2D K88  
   172.9748              -3.101 4.417e+05  26.01 Fe II       4.615600   0.5 (1S)4s a2S    11.783359   1.5 (3P)4p 2P  K88  
   173.0667              -4.941 4.252e+03  26.01 Fe II       4.737995   1.5 (1D)4s c2D    11.901949   2.5 (4P)sp 4D  K88  
   173.1038              -1.215 3.392e+07  26.01 Fe II       2.276430   1.5 d7 a2P         9.438848   1.5 (1S)4p x2P K88  
   173.1125              -2.261 3.051e+06  26.01 Fe II       1.096859   0.5 (5D)4s a4D     8.258917   1.5 (3G)4p x4F K88  
   173.1336              -0.684 3.839e+07  26.01 Fe II       1.964486   4.5 d7 a2G         9.125671   5.5 (1I)4p w2H K88  
   173.1451              -6.375 1.564e+02  26.01 Fe II       3.888695   1.5 (3D)4s b4D    11.049404   2.5 (5D)5p 6D  K88  
   173.1606              -6.176 1.854e+02  26.01 Fe II       2.675782   4.5 (3H)4s a4H     9.835852   3.5 (6S)sp x6P K88  
   173.1879              -1.886 2.891e+06  26.01 Fe II       0.986331   3.5 (5D)4s a4D     8.145271   4.5 (3G)4p x4G K88  
   173.1883              -4.927 3.289e+03  26.01 Fe II       3.891610   2.5 (3D)4s b4D    11.050533   3.5 (5D)5p 6P  K88  
   173.2044              -3.486 1.210e+05  26.01 Fe II       4.494789   2.5 (3D)4s b2D    11.653048   2.5 (4G)sp w4G K88  
   173.2065              -5.096 2.228e+03  26.01 Fe II       4.494789   2.5 (3D)4s b2D    11.652959   3.5 (4D)sp 6D  K88  
   173.2156              -6.446 1.327e+02  26.01 Fe II       3.891610   2.5 (3D)4s b4D    11.049404   2.5 (5D)5p 6D  K88  
   173.2253              -3.324 1.757e+05  26.01 Fe II       3.967376   3.5 d7 b2F        11.124772   2.5 (3F)4p 4G  K88  
   173.2683              -5.542 1.595e+03  26.01 Fe II       4.479101   1.5 (3D)4s b2D    11.634719   1.5 (4D)sp 6D  K88  
   173.2964              -4.495 1.184e+04  26.01 Fe II       4.479101   1.5 (3D)4s b2D    11.633559   2.5 (4D)sp 6D  K88  
   173.3058              -8.321 1.326e+00  26.01 Fe II       4.149313   4.5 (1G)4s c2G    11.303384   3.5 (5D)5p w6P K88  
   173.3072              -2.272 1.187e+06  26.01 Fe II       3.244689   5.5 (3H)4s b2H    10.398701   4.5 (1F)4p v2G K88  
   173.3287              -4.960 6.086e+03  26.01 Fe II       4.731757   2.5 (1D)4s c2D    11.884883   1.5 (4P)sp 4D  K88  
   173.3382              -2.844 1.590e+06  26.01 Fe II       2.341662   0.5 d7 a2P         9.494398   0.5 (1S)4p x2P K88  
   173.3513              -3.459 1.286e+05  26.01 Fe II       1.040468   2.5 (5D)4s a4D     8.192661   2.5 (3G)4p x4G K88  
   173.4104              -9.034 2.564e-01  26.01 Fe II       4.153626   3.5 (1G)4s c2G    11.303384   3.5 (5D)5p w6P K88  
   173.4408              -4.637 1.279e+04  26.01 Fe II       2.582663   2.5 (3P)4s b4P     9.731167   1.5 (1D)4p w2D K88  
   173.4503              -6.303 5.518e+02  26.01 Fe II       4.615600   0.5 (1S)4s a2S    11.763712   0.5 (4P)sp 4P  K88  
   173.4744              -3.819 4.203e+04  26.01 Fe II       3.903416   3.5 (3D)4s b4D    11.050533   3.5 (5D)5p 6P  K88  
   173.4800              -4.075 4.662e+04  26.01 Fe II       4.737995   1.5 (1D)4s c2D    11.884883   1.5 (4P)sp 4D  K88  
   173.4936              -3.909 1.366e+05  26.01 Fe II       3.888695   1.5 (3D)4s b4D    11.035023   0.5 (3P)4p 2S  K88  
   173.5018              -5.361 1.608e+03  26.01 Fe II       3.903416   3.5 (3D)4s b4D    11.049404   2.5 (5D)5p 6D  K88  
   173.5057              -3.779 1.843e+05  26.01 Fe II       3.889192   0.5 (3D)4s b4D    11.035023   0.5 (3P)4p 2S  K88  
   173.5128              -6.655 8.172e+01  26.01 Fe II       3.944163   2.5 d7 b2F        11.089699   2.5 (4P)sp 6P  K88  
   173.5496              -1.298 1.394e+07  26.01 Fe II       2.543779   2.5 d7 a2D2        9.687798   3.5 (1D)4p v2F K88  
   173.5521              -7.344 1.254e+01  26.01 Fe II       2.691935   3.5 (3H)4s a4H     9.835852   3.5 (6S)sp x6P K88  
   173.6082              -6.122 1.671e+02  26.01 Fe II       0.986331   3.5 (5D)4s a4D     8.127943   4.5 (3H)4p z2H K88  
   173.6490              -4.804 8.684e+03  26.01 Fe II       4.494789   2.5 (3D)4s b2D    11.634719   1.5 (4D)sp 6D  K88  
   173.6773              -4.414 1.421e+04  26.01 Fe II       4.494789   2.5 (3D)4s b2D    11.633559   2.5 (4D)sp 6D  K88  
   173.6919              -6.959 4.050e+01  26.01 Fe II       2.691935   3.5 (3H)4s a4H     9.830101   2.5 (6S)sp x6P K88  
   173.7037              -7.955 4.087e+00  26.01 Fe II       4.153626   3.5 (1G)4s c2G    11.291309   2.5 (5D)5p 4F  K88  
   173.7070              -4.305 5.476e+04  26.01 Fe II       1.076239   1.5 (5D)4s a4D     8.213787   0.5 (3P)4p z2S K88  
   173.7185              -2.108 2.873e+06  26.01 Fe II       0.351861   2.5 d7 a4F         7.488936   2.5 (3P)4p y4P K88  
   173.7482              -2.334 1.707e+06  26.01 Fe II       2.276430   1.5 d7 a2P         9.412287   2.5 (3D)4p w2F K88  
   173.7523              -4.830 1.634e+04  26.01 Fe II       4.737995   1.5 (1D)4s c2D    11.873681   0.5 (4P)sp 4D  K88  
   173.7940              -2.512 8.491e+05  26.01 Fe II       1.040468   2.5 (5D)4s a4D     8.174444   3.5 (3G)4p x4G K88  
   173.8105              -2.729 2.060e+06  26.01 Fe II       2.641860   1.5 d7 a2D2        9.775157   0.5 (1D)4p w2P K88  
   173.8545              -8.994 5.594e-01  26.01 Fe II       3.944163   2.5 d7 b2F        11.075657   1.5 (5D)5p 6D  K88  
   173.8574              -3.615 5.355e+04  26.01 Fe II       3.267327   4.5 (3H)4s b2H    10.398701   4.5 (1F)4p v2G K88  
   173.8608              -4.769 9.390e+03  26.01 Fe II       5.257091   1.5 (5D)4p z6F    12.388324   1.5 (3F)5s f4F K88  
   173.8772              -6.236 3.203e+02  26.01 Fe II       4.615600   0.5 (1S)4s a2S    11.746160   1.5 (4P)sp 4P  K88  
   173.9133              -4.025 2.602e+04  26.01 Fe II       3.199453   4.5 (3G)4s a4G    10.328535   3.5 (1F)4p v2G K88  
   173.9456              -4.466 1.256e+04  26.01 Fe II       5.248849   2.5 (5D)4p z6F    12.376604   2.5 (3F)5s f4F K88  
   173.9773              -4.667 1.186e+04  26.01 Fe II       5.261867   0.5 (5D)4p z6F    12.388324   1.5 (3F)5s f4F K88  
   173.9838              -6.772 3.725e+01  26.01 Fe II       4.080308   5.5 (1I)4s a2I    11.206501   4.5 (5D)5p 4F  K88  
   173.9946              -5.607 9.076e+02  26.01 Fe II       2.704350   1.5 (3P)4s b4P     9.830101   2.5 (6S)sp x6P K88  
   174.0172              -5.611 6.743e+02  26.01 Fe II       3.891610   2.5 (3D)4s b4D    11.016434   3.5 (5D)5p 6D  K88  
   174.0389              -4.437 8.051e+03  26.01 Fe II       5.221572   4.5 (5D)4p z6F    12.345506   4.5 (3F)5s f4F K88  
   174.0605              -4.287 1.421e+04  26.01 Fe II       5.236725   3.5 (5D)4p z6F    12.359778   3.5 (3F)5s f4F K88  
   174.0783              -6.829 5.439e+01  26.01 Fe II       3.967376   3.5 d7 b2F        11.089699   2.5 (4P)sp 6P  K88  
   174.0797              -7.721 5.230e+00  26.01 Fe II       3.814310   3.5 (3G)4s b2G    10.936578   3.5 (4P)sp 6D  K88  
   174.1125              -4.686 1.133e+04  26.01 Fe II       2.704350   1.5 (3P)4s b4P     9.825273   1.5 (6S)sp x6P K88  
   174.1203              -4.136 4.021e+04  26.01 Fe II       2.704350   1.5 (3P)4s b4P     9.824954   1.5 (1D)4p w2P K88  
   174.1340              -2.861 7.574e+05  26.01 Fe II       3.339235   0.5 (3P)4s b2P    10.459282   1.5 (1F)4p v2D K88  
   174.1470              -4.538 1.062e+04  26.01 Fe II       5.257091   1.5 (5D)4p z6F    12.376604   2.5 (3F)5s f4F K88  
   174.2103              -3.964 1.194e+05  26.01 Fe II       1.096859   0.5 (5D)4s a4D     8.213787   0.5 (3P)4p z2S K88  
   174.2164              -5.860 5.056e+02  26.01 Fe II       4.153626   3.5 (1G)4s c2G    11.270303   2.5 (5D)5p 4P  K88  
   174.2227              -3.091 2.970e+05  26.01 Fe II       1.076239   1.5 (5D)4s a4D     8.192661   2.5 (3G)4p x4G K88  
   174.2682              -1.702 7.270e+06  26.01 Fe II       2.641860   1.5 d7 a2D2        9.756421   2.5 (1D)4p w2D K88  
   174.2709              -0.685 4.536e+07  26.01 Fe II       2.029542   3.5 d7 a2G         9.143994   4.5 (1I)4p w2H K88  
   174.3060              -4.282 1.434e+04  26.01 Fe II       3.903416   3.5 (3D)4s b4D    11.016434   3.5 (5D)5p 6D  K88  
   174.3572              -4.454 9.642e+03  26.01 Fe II       5.248849   2.5 (5D)4p z6F    12.359778   3.5 (3F)5s f4F K88  
   174.4099              -4.643 4.989e+03  26.01 Fe II       5.236725   3.5 (5D)4p z6F    12.345506   4.5 (3F)5s f4F K88  
   174.4103              -5.032 1.697e+03  26.01 Fe II       4.076061   6.5 (1I)4s a2I    11.184825   5.5 (3F)4p 4G  K88  
   174.4239              -2.431 1.016e+06  26.01 Fe II       2.579587   4.5 d7 a2H         9.687798   3.5 (1D)4p v2F K88  
   174.4482              -3.806 4.283e+04  26.01 Fe II       3.221311   3.5 (3G)4s a4G    10.328535   3.5 (1F)4p v2G K88  
   174.4691              -9.328 1.287e-01  26.01 Fe II       3.944163   2.5 d7 b2F        11.050533   3.5 (5D)5p 6P  K88  
   174.4770              -5.491 8.842e+02  26.01 Fe II       4.149313   4.5 (1G)4s c2G    11.255362   3.5 (5D)5p 4F  K88  
   174.4968              -7.239 2.106e+01  26.01 Fe II       3.944163   2.5 d7 b2F        11.049404   2.5 (5D)5p 6D  K88  
   174.4994              -4.282 1.430e+04  26.01 Fe II       2.582663   2.5 (3P)4s b4P     9.687798   3.5 (1D)4p v2F K88  
   174.5146              -6.014 1.767e+02  26.01 Fe II       4.080308   5.5 (1I)4s a2I    11.184825   5.5 (3F)4p 4G  K88  
