--------------------------------------------------------------------------------------------------------------------------
    Wl_vac      Wl_air   log_gf   A-Value   Elem. Element E_lower_lev.   J   Config.    E_upper_lev.   J   Config.    Ref.
     / nm        / nm              / 1/s   (Code) (Name)      / eV     lower lower          / eV     upper upper          
   136.8056              -3.393 3.605e+05  22.01 Ti II       1.079957   1.5 (1D)4s a2D    10.142760   1.5 (3F)4f 4F  K88  
   136.8350              -1.060 3.103e+07  22.01 Ti II       1.115574   3.5 d3 a2G        10.176428   4.5 (3F)4f 4G  K88  
   136.8643              -0.274 1.579e+08  22.01 Ti II       1.130520   4.5 d3 a2G        10.189432   5.5 (3F)4f 2H  K88  
   136.8672              -1.903 7.420e+06  22.01 Ti II       1.079957   1.5 (1D)4s a2D    10.138681   2.5 (3F)4f 4F  K88  
   136.8689              -4.155 6.230e+04  22.01 Ti II       1.084149   2.5 (1D)4s a2D    10.142760   1.5 (3F)4f 4F  K88  
   136.9076              -4.044 8.039e+04  22.01 Ti II       0.112580   1.5 d3 b4F         9.168633   1.5 (2D)sp 2P  K88  
   136.9243              -1.450 1.578e+07  22.01 Ti II       1.130520   4.5 d3 a2G        10.185464   3.5 (3F)4f 2F  K88  
   136.9314              -1.816 5.434e+06  22.01 Ti II       1.130520   4.5 d3 a2G        10.184997   4.5 (3F)4f 4F  K88  
   136.9568              -2.677 9.351e+05  22.01 Ti II       1.130520   4.5 d3 a2G        10.183317   3.5 (3F)4f 4D  K88  
   136.9605              -2.959 6.513e+05  22.01 Ti II       1.079957   1.5 (1D)4s a2D    10.132506   2.5 (3F)4f 4G  K88  
   136.9744              -2.747 1.591e+06  22.01 Ti II       1.160941   0.5 d3 a4P        10.212575   1.5 (3F)4f 2P  K88  
   136.9880              -1.688 1.215e+07  22.01 Ti II       1.115574   3.5 d3 a2G        10.166311   2.5 (3F)4f 4P  K88  
   137.0148              -4.386 1.217e+04  22.01 Ti II       1.130520   4.5 d3 a2G        10.179482   5.5 (3F)4f 4G  K88  
   137.0346              -2.718 1.700e+06  22.01 Ti II       1.164920   1.5 d3 a4P        10.212575   1.5 (3F)4f 2P  K88  
   137.0499              -4.622 2.120e+04  22.01 Ti II       0.121987   2.5 d3 b4F         9.168633   1.5 (2D)sp 2P  K88  
   137.0611              -0.742 6.431e+07  22.01 Ti II       1.130520   4.5 d3 a2G        10.176428   4.5 (3F)4f 4G  K88  
   137.0886              -2.829 8.769e+05  22.01 Ti II       1.115574   3.5 d3 a2G        10.159668   2.5 (3F)4f 2F  K88  
   137.0961              -2.778 7.396e+05  22.01 Ti II       1.084149   2.5 (1D)4s a2D    10.127750   3.5 (3F)4f 2G  K88  
   137.0978              -2.059 7.745e+06  22.01 Ti II       1.160941   0.5 d3 a4P        10.204426   1.5 (3F)4f 4S  K88  
   137.1248              -0.514 1.086e+08  22.01 Ti II       1.115574   3.5 d3 a2G        10.157280   4.5 (3F)4f 2H  K88  
   137.1306              -2.746 1.061e+06  22.01 Ti II       1.164920   1.5 d3 a4P        10.206244   2.5 (3F)4f 2D  K88  
